member_id,Age,Gender,Plan_Type,Join_Date,Last_Date,Monthly_Fee,PT_Opted,Status,Total_Revenue,Group_Stage,Member_type,Month,,,,
11734,34,M,Monthly,31-01-2024,18-12-2025,1700,Yes,Active,1700,25-34,Safe,Jan-24,,,,
11735,34,M,Quarterly,16-11-2024,30-12-2025,1500,Yes,Active,4500,25-34,Safe,Nov-24,,,,
11736,27,M,Quarterly,20-07-2024,02-01-2026,1000,No,Active,3000,25-34,Safe,Jul-24,,,,
11737,42,M,Monthly,13-10-2023,07-01-2026,1200,No,Active,1200,35+,Safe,Oct-23,,,,
11738,40,M,Quarterly,01-05-2024,08-01-2026,1500,Yes,Active,4500,35+,Safe,May-24,,,,
11739,34,F,Monthly,28-02-2024,07-01-2026,1200,No,Active,1200,25-34,Safe,Feb-24,,,,
11740,32,M,Monthly,02-08-2024,09-01-2026,1700,Yes,Active,1700,25-34,Safe,Aug-24,,,,
11741,29,M,Monthly,13-04-2024,01-01-2026,1200,No,Active,1200,25-34,Safe,Apr-24,,,,
11742,33,F,Monthly,07-03-2024,25-12-2025,1200,No,Active,1200,25-34,Safe,Mar-24,,,,
11743,41,M,Quarterly,25-01-2025,04-01-2026,1000,No,Active,3000,35+,Safe,Jan-25,,,,
11744,36,F,Yearly,24-01-2025,10-01-2026,800,No,Active,9600,35+,Safe,Jan-25,,,,
11745,25,F,Quarterly,31-10-2025,13-10-2025,1000,No,Inactive,3000,25-34,High Risk,Oct-25,,,,
11746,38,M,Monthly,20-06-2025,03-01-2026,1200,No,Active,1200,35+,Safe,Jun-25,,,,
11747,34,F,Monthly,16-03-2025,19-12-2025,1200,No,Active,1200,25-34,Safe,Mar-25,,,,
11748,40,M,Monthly,17-08-2024,30-12-2025,1200,No,Active,1200,35+,Safe,Aug-24,,,,
11749,22,M,Quarterly,07-11-2023,03-11-2025,1500,Yes,Inactive,4500,18-24,High Risk,Nov-23,,,,
11750,39,M,Monthly,22-09-2023,01-10-2025,1700,Yes,Inactive,1700,35+,High Risk,Sep-23,,,,
11751,33,M,Quarterly,24-02-2024,20-10-2025,1000,No,Inactive,3000,25-34,High Risk,Feb-24,,,,
11752,23,F,Monthly,03-07-2025,25-12-2025,1200,No,Active,1200,18-24,Safe,Jul-25,,,,
11753,25,M,Yearly,03-10-2025,20-11-2025,800,No,Inactive,9600,25-34,High Risk,Oct-25,,,,
11754,42,M,Monthly,27-02-2025,04-11-2025,1200,No,Inactive,1200,35+,High Risk,Feb-25,,,,
11755,35,M,Monthly,12-10-2024,22-12-2025,1200,No,Active,1200,35+,Safe,Oct-24,,,,
11756,42,M,Yearly,03-04-2024,20-12-2025,800,No,Active,9600,35+,Safe,Apr-24,,,,
11757,29,M,Monthly,28-07-2025,27-12-2025,1200,No,Active,1200,25-34,Safe,Jul-25,,,,
11758,32,M,Monthly,26-02-2025,14-10-2025,1200,No,Inactive,1200,25-34,High Risk,Feb-25,,,,
11759,44,F,Quarterly,23-06-2025,18-11-2025,1000,No,Inactive,3000,35+,High Risk,Jun-25,,,,
11760,43,M,Quarterly,19-01-2024,04-01-2026,1500,Yes,Active,4500,35+,Safe,Jan-24,,,,
11761,26,M,Quarterly,05-12-2023,08-01-2026,1000,No,Active,3000,25-34,Safe,Dec-23,,,,
11762,30,M,Monthly,25-10-2025,22-09-2025,1200,No,Inactive,1200,25-34,High Risk,Oct-25,,,,
11763,43,M,Monthly,24-02-2024,26-12-2025,1200,No,Active,1200,35+,Safe,Feb-24,,,,
11764,32,F,Monthly,22-04-2025,28-12-2025,1700,Yes,Active,1700,25-34,Safe,Apr-25,,,,
11765,27,M,Monthly,19-09-2024,22-12-2025,1700,Yes,Active,1700,25-34,Safe,Sep-24,,,,
11766,33,M,Yearly,17-06-2024,18-09-2025,800,No,Inactive,9600,25-34,High Risk,Jun-24,,,,
11767,24,M,Quarterly,23-03-2025,25-12-2025,1000,No,Active,3000,18-24,Safe,Mar-25,,,,
11768,34,F,Monthly,18-09-2023,17-12-2025,1200,No,Active,1200,25-34,Safe,Sep-23,,,,
11769,40,M,Quarterly,21-03-2024,01-01-2026,1000,No,Active,3000,35+,Safe,Mar-24,,,,
11770,43,M,Monthly,19-01-2024,06-01-2026,1200,No,Active,1200,35+,Safe,Jan-24,,,,
11771,38,F,Yearly,05-08-2025,18-12-2025,800,No,Active,9600,35+,Safe,Aug-25,,,,
11772,39,M,Monthly,22-09-2024,21-12-2025,1700,Yes,Active,1700,35+,Safe,Sep-24,,,,
11773,43,F,Monthly,10-02-2024,31-12-2025,1200,No,Active,1200,35+,Safe,Feb-24,,,,
11774,24,F,Quarterly,15-10-2025,27-12-2025,1000,No,Active,3000,18-24,Safe,Oct-25,,,,
11775,31,M,Quarterly,10-06-2025,02-12-2025,1500,Yes,Inactive,4500,25-34,High Risk,Jun-25,,,,
11776,32,M,Quarterly,20-05-2025,21-12-2025,1000,No,Active,3000,25-34,Safe,May-25,,,,
11777,38,M,Monthly,04-11-2024,20-12-2025,1200,No,Active,1200,35+,Safe,Nov-24,,,,
11778,24,M,Monthly,10-08-2023,27-12-2025,1200,No,Active,1200,18-24,Safe,Aug-23,,,,
11779,26,F,Quarterly,20-09-2025,17-12-2025,1000,No,Active,3000,25-34,Safe,Sep-25,,,,
11780,36,M,Monthly,24-01-2024,29-12-2025,1200,No,Active,1200,35+,Safe,Jan-24,,,,
11781,33,M,Yearly,11-03-2024,10-01-2026,1300,Yes,Active,15600,25-34,Safe,Mar-24,,,,
11782,25,F,Monthly,16-12-2024,23-12-2025,1200,No,Active,1200,25-34,Safe,Dec-24,,,,
11783,35,M,Quarterly,07-12-2024,12-10-2025,1000,No,Inactive,3000,35+,High Risk,Dec-24,,,,
11784,44,M,Quarterly,04-03-2025,29-12-2025,1000,No,Active,3000,35+,Safe,Mar-25,,,,
11785,40,M,Monthly,05-03-2025,20-12-2025,1200,No,Active,1200,35+,Safe,Mar-25,,,,
11786,35,M,Quarterly,11-11-2025,17-12-2025,1500,Yes,Active,4500,35+,Safe,Nov-25,,,,
11787,37,F,Yearly,04-11-2023,21-09-2025,1300,Yes,Inactive,15600,35+,High Risk,Nov-23,,,,
11788,24,M,Monthly,07-05-2025,22-12-2025,1200,No,Active,1200,18-24,Safe,May-25,,,,
11789,20,M,Yearly,13-10-2024,11-10-2025,1300,Yes,Inactive,15600,18-24,High Risk,Oct-24,,,,
11790,35,M,Quarterly,20-10-2024,22-10-2025,1000,No,Inactive,3000,35+,High Risk,Oct-24,,,,
11791,44,M,Monthly,26-03-2024,25-12-2025,1200,No,Active,1200,35+,Safe,Mar-24,,,,
11792,27,M,Monthly,05-01-2024,31-12-2025,1200,No,Active,1200,25-34,Safe,Jan-24,,,,
11793,24,M,Monthly,16-02-2024,23-11-2025,1700,Yes,Inactive,1700,18-24,High Risk,Feb-24,,,,
11794,34,M,Quarterly,18-03-2025,27-09-2025,1000,No,Inactive,3000,25-34,High Risk,Mar-25,,,,
11795,31,F,Yearly,12-07-2024,31-12-2025,800,No,Active,9600,25-34,Safe,Jul-24,,,,
11796,41,M,Yearly,25-11-2023,05-01-2026,1300,Yes,Active,15600,35+,Safe,Nov-23,,,,
11797,20,M,Yearly,01-12-2025,02-01-2026,1300,Yes,Active,15600,18-24,Safe,Dec-25,,,,
11798,29,M,Yearly,28-08-2025,08-01-2026,1300,Yes,Active,15600,25-34,Safe,Aug-25,,,,
11799,45,F,Quarterly,17-07-2025,17-12-2025,1000,No,Active,3000,35+,Safe,Jul-25,,,,
11800,30,F,Monthly,30-03-2025,29-11-2025,1700,Yes,Inactive,1700,25-34,High Risk,Mar-25,,,,
11801,19,M,Quarterly,05-07-2024,02-12-2025,1000,No,Inactive,3000,18-24,High Risk,Jul-24,,,,
11802,20,F,Monthly,08-01-2025,31-12-2025,1200,No,Active,1200,18-24,Safe,Jan-25,,,,
11803,22,M,Quarterly,23-08-2023,24-12-2025,1000,No,Active,3000,18-24,Safe,Aug-23,,,,
11804,28,M,Monthly,29-10-2024,27-12-2025,1700,Yes,Active,1700,25-34,Safe,Oct-24,,,,
11805,25,M,Monthly,24-07-2025,31-12-2025,1200,No,Active,1200,25-34,Safe,Jul-25,,,,
11806,43,M,Monthly,17-11-2024,07-01-2026,1700,Yes,Active,1700,35+,Safe,Nov-24,,,,
11807,40,F,Monthly,25-11-2023,09-01-2026,1200,No,Active,1200,35+,Safe,Nov-23,,,,
11808,40,M,Quarterly,19-03-2024,21-12-2025,1000,No,Active,3000,35+,Safe,Mar-24,,,,
11809,29,M,Quarterly,28-08-2023,25-12-2025,1000,No,Active,3000,25-34,Safe,Aug-23,,,,
11810,24,F,Quarterly,01-03-2024,26-12-2025,1000,No,Active,3000,18-24,Safe,Mar-24,,,,
11811,32,M,Quarterly,04-10-2023,05-01-2026,1500,Yes,Active,4500,25-34,Safe,Oct-23,,,,
11812,41,M,Quarterly,19-11-2023,18-12-2025,1000,No,Active,3000,35+,Safe,Nov-23,,,,
11813,34,M,Monthly,11-07-2025,31-12-2025,1200,No,Active,1200,25-34,Safe,Jul-25,,,,
11814,21,M,Monthly,03-08-2023,04-01-2026,1700,Yes,Active,1700,18-24,Safe,Aug-23,,,,
11815,39,M,Quarterly,10-12-2025,07-01-2026,1000,No,Active,3000,35+,Safe,Dec-25,,,,
11816,42,M,Quarterly,28-07-2023,05-01-2026,1000,No,Active,3000,35+,Safe,Jul-23,,,,
11817,30,M,Monthly,28-01-2025,19-12-2025,1200,No,Active,1200,25-34,Safe,Jan-25,,,,
11818,35,M,Monthly,26-06-2024,17-12-2025,1200,No,Active,1200,35+,Safe,Jun-24,,,,
11819,18,F,Monthly,14-12-2023,06-01-2026,1200,No,Active,1200,18-24,Safe,Dec-23,,,,
11820,33,M,Quarterly,05-07-2024,19-12-2025,1000,No,Active,3000,25-34,Safe,Jul-24,,,,
11821,30,M,Monthly,19-07-2025,02-01-2026,1200,No,Active,1200,25-34,Safe,Jul-25,,,,
11822,27,M,Quarterly,19-05-2024,19-12-2025,1000,No,Active,3000,25-34,Safe,May-24,,,,
11823,29,M,Yearly,06-07-2024,29-12-2025,1300,Yes,Active,15600,25-34,Safe,Jul-24,,,,
11824,19,M,Monthly,15-12-2024,31-12-2025,1700,Yes,Active,1700,18-24,Safe,Dec-24,,,,
11825,40,M,Yearly,17-08-2025,25-12-2025,800,No,Active,9600,35+,Safe,Aug-25,,,,
11826,20,M,Quarterly,23-09-2025,01-01-2026,1000,No,Active,3000,18-24,Safe,Sep-25,,,,
11827,27,F,Quarterly,28-08-2023,02-01-2026,1000,No,Active,3000,25-34,Safe,Aug-23,,,,
11828,19,M,Quarterly,18-06-2024,18-12-2025,1500,Yes,Active,4500,18-24,Safe,Jun-24,,,,
11829,44,F,Quarterly,27-10-2023,07-01-2026,1500,Yes,Active,4500,35+,Safe,Oct-23,,,,
11830,40,M,Quarterly,31-07-2025,03-01-2026,1000,No,Active,3000,35+,Safe,Jul-25,,,,
11831,30,F,Monthly,31-07-2025,09-01-2026,1200,No,Active,1200,25-34,Safe,Jul-25,,,,
11832,30,M,Monthly,03-11-2023,17-12-2025,1700,Yes,Active,1700,25-34,Safe,Nov-23,,,,
11833,35,F,Monthly,09-04-2025,18-12-2025,1200,No,Active,1200,35+,Safe,Apr-25,,,,
11834,20,M,Monthly,27-09-2025,05-10-2025,1200,No,Inactive,1200,18-24,High Risk,Sep-25,,,,
11835,44,M,Monthly,12-12-2023,03-01-2026,1200,No,Active,1200,35+,Safe,Dec-23,,,,
11836,24,M,Monthly,06-11-2025,20-09-2025,1200,No,Inactive,1200,18-24,High Risk,Nov-25,,,,
11837,31,F,Monthly,02-09-2023,21-12-2025,1700,Yes,Active,1700,25-34,Safe,Sep-23,,,,
11838,37,M,Quarterly,14-11-2024,24-12-2025,1000,No,Active,3000,35+,Safe,Nov-24,,,,
11839,34,M,Yearly,02-09-2023,10-01-2026,800,No,Active,9600,25-34,Safe,Sep-23,,,,
11840,38,M,Yearly,25-06-2024,07-01-2026,1300,Yes,Active,15600,35+,Safe,Jun-24,,,,
11841,29,M,Quarterly,18-02-2024,18-10-2025,1000,No,Inactive,3000,25-34,High Risk,Feb-24,,,,
11842,42,M,Quarterly,08-12-2023,22-12-2025,1000,No,Active,3000,35+,Safe,Dec-23,,,,
11843,33,M,Yearly,29-10-2023,04-10-2025,800,No,Inactive,9600,25-34,High Risk,Oct-23,,,,
11844,41,F,Monthly,17-11-2024,08-12-2025,1200,No,Inactive,1200,35+,High Risk,Nov-24,,,,
11845,29,F,Monthly,09-09-2024,18-12-2025,1700,Yes,Active,1700,25-34,Safe,Sep-24,,,,
11846,32,F,Yearly,20-06-2024,08-10-2025,800,No,Inactive,9600,25-34,High Risk,Jun-24,,,,
11847,42,M,Quarterly,20-07-2024,04-01-2026,1500,Yes,Active,4500,35+,Safe,Jul-24,,,,
11848,27,F,Quarterly,30-08-2024,05-01-2026,1000,No,Active,3000,25-34,Safe,Aug-24,,,,
11849,42,F,Monthly,08-06-2024,10-01-2026,1200,No,Active,1200,35+,Safe,Jun-24,,,,
11850,24,M,Monthly,01-10-2025,30-12-2025,1200,No,Active,1200,18-24,Safe,Oct-25,,,,
11851,37,M,Yearly,11-09-2024,30-12-2025,800,No,Active,9600,35+,Safe,Sep-24,,,,
11852,22,M,Quarterly,15-08-2025,24-12-2025,1000,No,Active,3000,18-24,Safe,Aug-25,,,,
11853,18,F,Monthly,01-10-2023,06-01-2026,1700,Yes,Active,1700,18-24,Safe,Oct-23,,,,
11854,34,M,Monthly,18-02-2025,30-12-2025,1200,No,Active,1200,25-34,Safe,Feb-25,,,,
11855,20,M,Quarterly,01-11-2023,01-01-2026,1000,No,Active,3000,18-24,Safe,Nov-23,,,,
11856,30,M,Quarterly,21-06-2024,22-12-2025,1000,No,Active,3000,25-34,Safe,Jun-24,,,,
11857,31,F,Monthly,11-11-2023,29-12-2025,1200,No,Active,1200,25-34,Safe,Nov-23,,,,
11858,41,F,Yearly,10-08-2023,24-12-2025,800,No,Active,9600,35+,Safe,Aug-23,,,,
11859,35,F,Monthly,29-02-2024,25-12-2025,1700,Yes,Active,1700,35+,Safe,Feb-24,,,,
11860,21,M,Monthly,12-05-2024,30-12-2025,1200,No,Active,1200,18-24,Safe,May-24,,,,
11861,35,M,Quarterly,23-02-2025,29-12-2025,1500,Yes,Active,4500,35+,Safe,Feb-25,,,,
11862,22,M,Monthly,15-10-2024,24-12-2025,1200,No,Active,1200,18-24,Safe,Oct-24,,,,
11863,42,M,Yearly,20-06-2024,28-12-2025,1300,Yes,Active,15600,35+,Safe,Jun-24,,,,
11864,33,M,Quarterly,02-11-2024,25-12-2025,1500,Yes,Active,4500,25-34,Safe,Nov-24,,,,
11865,18,M,Yearly,05-04-2024,01-01-2026,1300,Yes,Active,15600,18-24,Safe,Apr-24,,,,
11866,38,M,Monthly,09-02-2024,08-01-2026,1200,No,Active,1200,35+,Safe,Feb-24,,,,
11867,31,M,Monthly,11-06-2024,19-12-2025,1200,No,Active,1200,25-34,Safe,Jun-24,,,,
11868,32,F,Monthly,30-10-2024,21-12-2025,1700,Yes,Active,1700,25-34,Safe,Oct-24,,,,
11869,26,M,Quarterly,11-03-2025,27-12-2025,1500,Yes,Active,4500,25-34,Safe,Mar-25,,,,
11870,32,F,Quarterly,15-08-2023,31-12-2025,1000,No,Active,3000,25-34,Safe,Aug-23,,,,
11871,34,M,Yearly,20-03-2024,28-12-2025,1300,Yes,Active,15600,25-34,Safe,Mar-24,,,,
11872,42,M,Quarterly,13-03-2025,26-12-2025,1000,No,Active,3000,35+,Safe,Mar-25,,,,
11873,41,M,Yearly,02-01-2024,06-01-2026,1300,Yes,Active,15600,35+,Safe,Jan-24,,,,
11874,21,M,Quarterly,22-01-2025,02-01-2026,1000,No,Active,3000,18-24,Safe,Jan-25,,,,
11875,29,M,Monthly,08-02-2024,28-12-2025,1700,Yes,Active,1700,25-34,Safe,Feb-24,,,,
11876,44,M,Monthly,09-09-2025,24-12-2025,1200,No,Active,1200,35+,Safe,Sep-25,,,,
11877,43,M,Quarterly,07-09-2023,26-09-2025,1000,No,Inactive,3000,35+,High Risk,Sep-23,,,,
11878,22,M,Monthly,29-04-2025,01-01-2026,1200,No,Active,1200,18-24,Safe,Apr-25,,,,
11879,22,M,Monthly,28-08-2024,18-12-2025,1700,Yes,Active,1700,18-24,Safe,Aug-24,,,,
11880,28,F,Quarterly,21-10-2025,19-12-2025,1000,No,Active,3000,25-34,Safe,Oct-25,,,,
11881,45,F,Yearly,09-02-2024,07-01-2026,800,No,Active,9600,35+,Safe,Feb-24,,,,
11882,23,F,Monthly,28-11-2023,14-11-2025,1700,Yes,Inactive,1700,18-24,High Risk,Nov-23,,,,
11883,24,M,Yearly,24-05-2025,10-01-2026,1300,Yes,Active,15600,18-24,Safe,May-25,,,,
11884,41,F,Yearly,08-10-2023,06-01-2026,800,No,Active,9600,35+,Safe,Oct-23,,,,
11885,31,F,Quarterly,09-05-2025,31-12-2025,1500,Yes,Active,4500,25-34,Safe,May-25,,,,
11886,41,M,Monthly,11-10-2023,23-12-2025,1200,No,Active,1200,35+,Safe,Oct-23,,,,
11887,28,F,Monthly,24-07-2025,28-12-2025,1200,No,Active,1200,25-34,Safe,Jul-25,,,,
11888,30,M,Quarterly,21-08-2023,08-12-2025,1000,No,Inactive,3000,25-34,High Risk,Aug-23,,,,
11889,19,F,Quarterly,13-09-2024,07-10-2025,1000,No,Inactive,3000,18-24,High Risk,Sep-24,,,,
11890,42,F,Yearly,30-09-2023,03-01-2026,800,No,Active,9600,35+,Safe,Sep-23,,,,
11891,24,M,Quarterly,18-09-2025,22-12-2025,1500,Yes,Active,4500,18-24,Safe,Sep-25,,,,
11892,37,M,Monthly,17-02-2024,05-01-2026,1200,No,Active,1200,35+,Safe,Feb-24,,,,
11893,21,F,Monthly,16-01-2025,24-12-2025,1700,Yes,Active,1700,18-24,Safe,Jan-25,,,,
11894,44,M,Quarterly,16-11-2025,07-01-2026,1000,No,Active,3000,35+,Safe,Nov-25,,,,
11895,25,M,Monthly,13-02-2025,23-12-2025,1200,No,Active,1200,25-34,Safe,Feb-25,,,,
11896,37,F,Monthly,08-12-2024,22-11-2025,1700,Yes,Inactive,1700,35+,High Risk,Dec-24,,,,
11897,39,M,Quarterly,02-05-2025,17-12-2025,1000,No,Active,3000,35+,Safe,May-25,,,,
11898,38,M,Monthly,21-12-2024,15-11-2025,1700,Yes,Inactive,1700,35+,High Risk,Dec-24,,,,
11899,36,M,Monthly,02-08-2025,20-12-2025,1200,No,Active,1200,35+,Safe,Aug-25,,,,
11900,30,M,Monthly,20-08-2025,11-12-2025,1200,No,Inactive,1200,25-34,High Risk,Aug-25,,,,
11901,31,M,Monthly,16-12-2024,15-09-2025,1200,No,Inactive,1200,25-34,High Risk,Dec-24,,,,
11902,27,M,Monthly,29-07-2023,24-12-2025,1700,Yes,Active,1700,25-34,Safe,Jul-23,,,,
11903,28,M,Quarterly,02-05-2025,21-10-2025,1000,No,Inactive,3000,25-34,High Risk,May-25,,,,
11904,19,M,Yearly,21-12-2024,27-12-2025,800,No,Active,9600,18-24,Safe,Dec-24,,,,
11905,42,F,Monthly,10-11-2024,18-12-2025,1700,Yes,Active,1700,35+,Safe,Nov-24,,,,
11906,43,M,Yearly,19-03-2024,19-09-2025,800,No,Inactive,9600,35+,High Risk,Mar-24,,,,
11907,26,M,Monthly,12-03-2024,30-12-2025,1700,Yes,Active,1700,25-34,Safe,Mar-24,,,,
11908,34,M,Quarterly,12-05-2025,06-01-2026,1000,No,Active,3000,25-34,Safe,May-25,,,,
11909,43,M,Yearly,25-04-2025,24-12-2025,800,No,Active,9600,35+,Safe,Apr-25,,,,
11910,20,M,Quarterly,19-10-2023,19-10-2025,1000,No,Inactive,3000,18-24,High Risk,Oct-23,,,,
11911,41,M,Yearly,29-12-2023,19-12-2025,800,No,Active,9600,35+,Safe,Dec-23,,,,
11912,23,F,Monthly,09-05-2025,08-10-2025,1200,No,Inactive,1200,18-24,High Risk,May-25,,,,
11913,22,M,Monthly,28-08-2023,25-12-2025,1200,No,Active,1200,18-24,Safe,Aug-23,,,,
11914,22,M,Yearly,02-11-2025,02-01-2026,1300,Yes,Active,15600,18-24,Safe,Nov-25,,,,
11915,39,M,Monthly,21-03-2024,09-01-2026,1700,Yes,Active,1700,35+,Safe,Mar-24,,,,
11916,32,M,Monthly,01-01-2024,31-12-2025,1200,No,Active,1200,25-34,Safe,Jan-24,,,,
11917,40,M,Quarterly,29-11-2025,04-01-2026,1000,No,Active,3000,35+,Safe,Nov-25,,,,
11918,34,M,Yearly,01-05-2025,20-11-2025,800,No,Inactive,9600,25-34,High Risk,May-25,,,,
11919,26,M,Yearly,03-09-2025,02-01-2026,1300,Yes,Active,15600,25-34,Safe,Sep-25,,,,
11920,20,F,Monthly,22-09-2024,24-12-2025,1200,No,Active,1200,18-24,Safe,Sep-24,,,,
11921,37,M,Yearly,17-05-2024,20-12-2025,1300,Yes,Active,15600,35+,Safe,May-24,,,,
11922,43,M,Monthly,15-01-2024,21-12-2025,1200,No,Active,1200,35+,Safe,Jan-24,,,,
11923,34,M,Monthly,18-07-2024,08-11-2025,1200,No,Inactive,1200,25-34,High Risk,Jul-24,,,,
11924,44,M,Quarterly,15-09-2025,20-12-2025,1500,Yes,Active,4500,35+,Safe,Sep-25,,,,
11925,27,M,Monthly,29-06-2025,26-10-2025,1700,Yes,Inactive,1700,25-34,High Risk,Jun-25,,,,
11926,20,M,Monthly,23-04-2025,27-11-2025,1200,No,Inactive,1200,18-24,High Risk,Apr-25,,,,
11927,35,M,Quarterly,03-10-2024,15-09-2025,1500,Yes,Inactive,4500,35+,High Risk,Oct-24,,,,
11928,35,M,Monthly,14-11-2023,22-10-2025,1200,No,Inactive,1200,35+,High Risk,Nov-23,,,,
11929,34,M,Monthly,22-06-2025,06-01-2026,1700,Yes,Active,1700,25-34,Safe,Jun-25,,,,
11930,41,M,Monthly,01-02-2024,04-11-2025,1200,No,Inactive,1200,35+,High Risk,Feb-24,,,,
11931,20,M,Quarterly,13-01-2025,14-10-2025,1000,No,Inactive,3000,18-24,High Risk,Jan-25,,,,
11932,20,M,Quarterly,20-11-2024,02-01-2026,1000,No,Active,3000,18-24,Safe,Nov-24,,,,
11933,23,M,Yearly,17-12-2023,30-12-2025,1300,Yes,Active,15600,18-24,Safe,Dec-23,,,,
11934,30,F,Yearly,05-06-2025,24-12-2025,1300,Yes,Active,15600,25-34,Safe,Jun-25,,,,
11935,41,M,Quarterly,28-09-2023,19-12-2025,1000,No,Active,3000,35+,Safe,Sep-23,,,,
11936,32,F,Yearly,19-03-2025,19-11-2025,800,No,Inactive,9600,25-34,High Risk,Mar-25,,,,
11937,42,M,Monthly,05-05-2025,21-12-2025,1700,Yes,Active,1700,35+,Safe,May-25,,,,
11938,26,M,Monthly,29-09-2023,21-12-2025,1700,Yes,Active,1700,25-34,Safe,Sep-23,,,,
11939,21,M,Yearly,06-09-2024,17-12-2025,800,No,Active,9600,18-24,Safe,Sep-24,,,,
11940,31,M,Monthly,17-11-2025,23-10-2025,1200,No,Inactive,1200,25-34,High Risk,Nov-25,,,,
11941,22,M,Yearly,18-01-2025,10-01-2026,1300,Yes,Active,15600,18-24,Safe,Jan-25,,,,
11942,19,F,Quarterly,07-11-2023,17-09-2025,1500,Yes,Inactive,4500,18-24,High Risk,Nov-23,,,,
11943,28,M,Yearly,31-08-2025,06-11-2025,800,No,Inactive,9600,25-34,High Risk,Aug-25,,,,
11944,26,F,Monthly,28-11-2025,10-01-2026,1200,No,Active,1200,25-34,Safe,Nov-25,,,,
11945,41,M,Monthly,13-11-2025,23-12-2025,1200,No,Active,1200,35+,Safe,Nov-25,,,,
11946,20,F,Monthly,26-01-2025,27-12-2025,1200,No,Active,1200,18-24,Safe,Jan-25,,,,
11947,44,M,Quarterly,07-01-2024,24-12-2025,1500,Yes,Active,4500,35+,Safe,Jan-24,,,,
11948,45,F,Quarterly,06-07-2024,08-01-2026,1500,Yes,Active,4500,35+,Safe,Jul-24,,,,
11949,26,M,Yearly,21-01-2025,20-12-2025,1300,Yes,Active,15600,25-34,Safe,Jan-25,,,,
11950,20,M,Monthly,21-08-2025,05-01-2026,1200,No,Active,1200,18-24,Safe,Aug-25,,,,
11951,42,M,Monthly,10-01-2025,30-12-2025,1200,No,Active,1200,35+,Safe,Jan-25,,,,
11952,19,F,Monthly,23-05-2025,30-12-2025,1700,Yes,Active,1700,18-24,Safe,May-25,,,,
11953,29,M,Quarterly,05-05-2024,02-01-2026,1000,No,Active,3000,25-34,Safe,May-24,,,,
11954,27,F,Yearly,16-08-2024,23-12-2025,1300,Yes,Active,15600,25-34,Safe,Aug-24,,,,
11955,26,M,Monthly,21-11-2025,08-01-2026,1200,No,Active,1200,25-34,Safe,Nov-25,,,,
11956,32,F,Quarterly,25-01-2024,19-12-2025,1000,No,Active,3000,25-34,Safe,Jan-24,,,,
11957,25,F,Monthly,02-01-2025,05-01-2026,1700,Yes,Active,1700,25-34,Safe,Jan-25,,,,
11958,42,F,Quarterly,31-05-2025,10-01-2026,1500,Yes,Active,4500,35+,Safe,May-25,,,,
11959,22,M,Yearly,22-09-2024,30-12-2025,800,No,Active,9600,18-24,Safe,Sep-24,,,,
11960,28,M,Monthly,26-12-2023,07-10-2025,1200,No,Inactive,1200,25-34,High Risk,Dec-23,,,,
11961,44,F,Monthly,29-11-2025,31-12-2025,1200,No,Active,1200,35+,Safe,Nov-25,,,,
11962,19,M,Yearly,05-04-2025,10-01-2026,800,No,Active,9600,18-24,Safe,Apr-25,,,,
11963,41,M,Yearly,07-08-2024,02-01-2026,800,No,Active,9600,35+,Safe,Aug-24,,,,
11964,45,M,Quarterly,03-05-2024,23-12-2025,1500,Yes,Active,4500,35+,Safe,May-24,,,,
11965,32,F,Quarterly,12-02-2025,24-12-2025,1500,Yes,Active,4500,25-34,Safe,Feb-25,,,,
11966,23,M,Monthly,13-09-2024,25-09-2025,1200,No,Inactive,1200,18-24,High Risk,Sep-24,,,,
11967,25,M,Quarterly,16-07-2024,11-12-2025,1500,Yes,Inactive,4500,25-34,High Risk,Jul-24,,,,
11968,44,F,Yearly,19-09-2023,25-12-2025,800,No,Active,9600,35+,Safe,Sep-23,,,,
11969,22,M,Quarterly,17-10-2024,24-12-2025,1500,Yes,Active,4500,18-24,Safe,Oct-24,,,,
11970,33,F,Monthly,06-12-2023,02-01-2026,1700,Yes,Active,1700,25-34,Safe,Dec-23,,,,
11971,43,M,Monthly,20-03-2024,24-12-2025,1700,Yes,Active,1700,35+,Safe,Mar-24,,,,
11972,35,M,Monthly,17-12-2024,24-09-2025,1200,No,Inactive,1200,35+,High Risk,Dec-24,,,,
11973,23,M,Monthly,06-01-2025,07-01-2026,1700,Yes,Active,1700,18-24,Safe,Jan-25,,,,
11974,22,M,Monthly,07-06-2025,22-12-2025,1200,No,Active,1200,18-24,Safe,Jun-25,,,,
11975,45,F,Monthly,16-06-2024,29-12-2025,1200,No,Active,1200,35+,Safe,Jun-24,,,,
11976,33,M,Monthly,29-05-2025,01-01-2026,1200,No,Active,1200,25-34,Safe,May-25,,,,
11977,30,M,Monthly,03-10-2024,02-01-2026,1200,No,Active,1200,25-34,Safe,Oct-24,,,,
11978,45,M,Quarterly,20-02-2025,22-12-2025,1500,Yes,Active,4500,35+,Safe,Feb-25,,,,
11979,22,M,Monthly,11-11-2023,04-10-2025,1200,No,Inactive,1200,18-24,High Risk,Nov-23,,,,
11980,30,M,Monthly,11-09-2024,05-11-2025,1700,Yes,Inactive,1700,25-34,High Risk,Sep-24,,,,
11981,34,M,Monthly,18-09-2024,29-09-2025,1200,No,Inactive,1200,25-34,High Risk,Sep-24,,,,
